price,area,Bedrooms,Bathrooms,Balcony,parking,Lift,Price_sqft
21000000,1491,3,3,1,2,2,14084.50704
11000000,920,2,2,1,1,1,11956.52174
23000000,800,2,2,1,1,1,28750
80000000,1950,3,4,3,1,1,41025.64103
15000000,590,2,2,1,1,1,25423.72881
3400000,560,2,2,1,1,1,6071.428571
13500000,790,2,2,1,1,1,17088.60759
14000000,1425,3,3,1,1,1,9824.561404
17500000,1000,2,2,1,1,1,17500
8300000,715,2,2,1,1,1,11608.39161
25000000,1070,2,2,1,2,1,23364.48598
7800000,1045,2,2,3,1,1,7464.114833
7000000,600,2,2,1,1,1,11666.66667
34000000,850,2,2,1,1,1,40000
12000000,920,2,2,2,1,2,13043.47826
26000000,1400,3,3,3,1,1,18571.42857
16500000,1300,4,3,1,1,1,12692.30769
40000000,1600,4,4,1,1,1,25000
26000000,700,2,2,1,1,6,37142.85714
13000000,1500,3,3,1,1,1,8666.666667
3950000,911,2,2,2,1,1,4335.894621
5000000,835,2,2,3,1,2,5988.023952
22000000,1000,2,2,3,1,1,22000
4200000,590,2,2,1,1,1,7118.644068
14000000,1063,2,2,1,1,2,13170.27281
62500000,1236,3,3,3,1,2,50566.34304
17000000,1145,2,2,2,1,5,14847.16157
18500000,1005,2,2,1,1,1,18407.9602
4600000,710,2,2,1,1,1,6478.873239
12600000,1058,2,2,1,2,1,11909.26276
40000000,1000,3,3,1,1,1,40000
8500000,910,2,2,1,1,1,9340.659341
17000000,930,2,2,1,1,1,18279.56989
50000000,834,2,2,1,1,1,59952.03837
24000000,1268,2,2,1,1,1,18927.44479
25000000,1209,2,2,1,1,4,20678.24648
19500000,990,2,2,1,1,1,19696.9697
27000000,1325,2,3,4,1,1,20377.35849
9000000,795,2,2,1,1,1,11320.75472
10000000,930,2,2,3,1,1,10752.68817
24500000,1316,3,3,1,1,1,18617.02128
11500000,950,2,2,1,1,1,12105.26316
27500000,1400,3,2,1,1,1,19642.85714
27500000,1395,2,2,3,1,1,19713.26165
14500000,840,2,2,1,1,1,17261.90476
135000000,1735,3,3,1,1,1,77809.79827
8230000,882,2,2,1,1,1,9331.06576
8400000,1044,2,2,4,1,1,8045.977011
16000000,930,2,3,1,1,1,17204.30108
13000000,915,2,2,1,1,1,14207.65027
15000000,1080,2,2,1,1,4,13888.88889
15500000,620,2,2,1,1,1,25000
27500000,700,2,2,1,1,0,39285.71429
14000000,850,2,2,1,2,1,16470.58824
13100000,1425,3,3,1,1,1,9192.982456
10000000,975,2,2,1,1,1,10256.41026
11100000,557,2,2,1,1,1,19928.18671
35000000,1276,3,2,5,4,4,27429.46708
6500000,1020,2,2,1,1,2,6372.54902
28000000,1920,3,4,2,1,3,14583.33333
76000000,2200,4,4,2,3,3,34545.45455
22000000,1088,2,2,3,1,1,20220.58824
42500000,1672,3,3,1,1,2,25418.66029
36000000,760,2,2,1,1,6,47368.42105
12600000,1060,2,2,1,1,6,11886.79245
28000000,1024,3,3,1,1,2,27343.75
17800000,1265,2,2,1,1,2,14071.14625
13600000,874,2,2,1,1,2,15560.64073
27500000,1323,3,3,1,1,4,20786.09221
19000000,1550,3,3,1,1,1,12258.06452
12500000,955,2,2,1,1,6,13089.00524
11700000,900,2,2,1,1,3,13000
17100000,1000,2,2,1,1,10,17100
38500000,1400,3,3,4,2,3,27500
80000000,2520,3,4,1,2,6,31746.03175
19000000,1372,3,3,1,1,2,13848.3965
22500000,805,2,2,1,1,4,27950.31056
13500000,600,2,2,1,1,4,22500
25500000,1300,2,2,1,1,3,19615.38462
31000000,1450,3,3,3,3,4,21379.31034
9000000,1160,2,2,3,1,2,7758.62069
12500000,568,2,2,1,1,2,22007.04225
12500000,900,2,2,1,1,3,13888.88889
51800000,1300,3,3,1,2,3,39846.15385
7490000,1070,2,2,4,1,2,7000
17600000,750,2,2,1,1,1,23466.66667
79000000,2888,3,4,1,1,1,27354.57064
16500000,753,3,2,1,1,7,21912.3506
58300000,2850,4,5,1,1,1,20456.14035
4770000,746,2,2,1,1,2,6394.101877
6130000,875,2,2,5,1,3,7005.714286
32000000,955,2,2,3,1,1,33507.8534
28000000,672,2,2,1,1,4,41666.66667
22500000,761,2,2,1,1,2,29566.36005
33000000,1200,3,3,1,2,5,27500
35000000,1520,2,2,1,1,1,23026.31579
20000000,700,2,2,1,1,2,28571.42857
23400000,850,3,3,1,1,1,27529.41176
14000000,1090,2,2,1,1,3,12844.0367
45000000,1820,3,3,2,2,5,24725.27473
13800000,645,2,2,1,1,2,21395.34884
11600000,1341,3,3,5,1,2,8650.260999
155000000,3822,3,3,3,3,3,40554.68341
15300000,1159,2,2,2,1,3,13201.03538
18600000,1250,2,2,1,1,5,14880
31200000,1782,3,3,1,3,4,17508.41751
9340000,682,2,2,1,1,3,13695.01466
23700000,1500,3,3,1,1,2,15800
13200000,1200,2,2,1,1,2,11000
19500000,1700,3,3,2,1,1,11470.58824
19900000,1002,3,3,1,1,3,19860.27944
26000000,660,2,2,1,1,2,39393.93939
31700000,1295,2,3,2,2,7,24478.76448
45500000,1705,3,4,1,1,2,26686.21701
18500000,1230,2,2,4,1,4,15040.65041
18500000,1330,2,2,1,1,6,13909.77444
37000000,1650,3,3,1,2,3,22424.24242
75000000,2500,4,4,1,2,2,30000
90000000,3250,3,4,2,1,1,27692.30769
17000000,850,2,2,2,1,1,20000
14200000,1250,2,2,1,1,3,11360
24000000,1150,2,2,1,1,2,20869.56522
85000000,1728,4,5,1,3,4,49189.81481
14500000,645,2,2,2,1,6,22480.62016
14500000,721,2,2,1,1,1,20110.957
17400000,1100,2,2,1,1,4,15818.18182
300000000,3150,4,5,1,2,2,95238.09524
13500000,720,2,2,1,1,2,18750
28800000,1247,2,2,1,1,4,23095.42903
18500000,1150,2,2,1,1,2,16086.95652
49000000,2100,3,3,3,1,1,23333.33333
52500000,1725,3,3,3,1,1,30434.78261
47500000,1881,3,5,1,3,5,25252.52525
19000000,1000,2,2,1,1,3,19000
32500000,1115,2,2,1,1,2,29147.98206
69900000,3420,5,5,2,3,4,20438.59649
17100000,1050,2,2,1,1,2,16285.71429
24500000,1380,3,3,1,1,2,17753.62319
20000000,700,2,2,1,1,1,28571.42857
24000000,950,3,3,1,1,2,25263.15789
17300000,795,2,2,1,1,2,21761.00629
27500000,1105,2,2,2,2,2,24886.87783
25000000,1490,3,3,1,1,1,16778.52349
14500000,1150,2,2,1,1,1,12608.69565
20000000,1260,2,2,3,1,4,15873.01587
23000000,790,2,2,1,1,2,29113.92405
7100000,764,2,2,1,1,4,9293.193717
30000000,1290,2,2,1,1,4,23255.81395
13500000,1100,2,3,1,1,1,12272.72727
50000000,2478,4,4,4,2,3,20177.56255
44000000,1820,3,3,2,1,5,24175.82418
45000000,1400,3,4,1,1,2,32142.85714
4500000,900,2,2,3,1,2,5000
47500000,1580,3,3,1,2,2,30063.29114
24000000,1404,2,2,2,1,1,17094.01709
14100000,1001,2,2,1,1,2,14085.91409
32500000,1650,3,3,1,1,1,19696.9697
21000000,1030,2,2,3,1,1,20388.34951
17500000,970,2,2,3,1,1,18041.23711
112500000,2850,4,6,2,2,4,39473.68421
18000000,950,2,2,1,2,3,18947.36842
6800000,765,2,2,1,1,4,8888.888889
22500000,1105,2,2,4,1,1,20361.99095
62500000,1875,3,4,1,1,2,33333.33333
9200000,950,2,2,4,2,2,9684.210526
29500000,1800,3,3,1,2,4,16388.88889
27500000,1000,3,3,1,1,1,27500
36000000,2250,3,3,1,1,1,16000
15000000,850,2,2,2,1,2,17647.05882
43000000,1500,3,3,1,1,1,28666.66667
24900000,1100,2,2,1,1,2,22636.36364
15500000,870,2,2,1,1,1,17816.09195
15000000,1000,3,2,1,1,0,15000
55000000,1450,3,3,1,2,2,37931.03448
13000000,966,2,2,1,1,4,13457.55694
18000000,1350,2,2,1,1,3,13333.33333
24000000,1379,3,4,1,1,2,17403.91588
11500000,890,2,2,1,1,1,12921.34831
29000000,1350,3,3,2,2,2,21481.48148
23000000,1000,2,2,3,1,2,23000
17500000,1000,2,2,1,1,2,17500
22000000,1050,2,2,1,1,3,20952.38095
3950000,800,2,2,1,1,2,4937.5
45500000,1550,3,3,1,2,2,29354.83871
49000000,1350,2,2,1,1,1,36296.2963
55000000,2000,3,3,3,1,1,27500
14500000,925,2,2,1,1,2,15675.67568
21000000,1200,3,3,1,1,2,17500
14800000,1110,2,2,1,1,2,13333.33333
30000000,1860,3,3,2,2,3,16129.03226
8500000,950,2,2,3,2,2,8947.368421
24000000,1250,3,2,2,1,1,19200
18500000,763,2,2,1,1,5,24246.39581
42000000,1350,3,3,3,1,1,31111.11111
17000000,1050,2,2,3,1,1,16190.47619
16000000,860,3,2,1,1,2,18604.65116
73000000,1330,3,3,1,1,1,54887.21805
57500000,1180,3,3,1,2,1,48728.81356
65000000,1300,3,3,1,2,1,50000
4000000,900,2,2,1,1,1,4444.444444
15500000,967,2,2,1,1,1,16028.95553
9500000,1610,3,2,1,1,1,5900.621118
20500000,1010,2,2,1,1,1,20297.0297
40000000,1350,3,3,1,2,1,29629.62963
250000000,7500,7,8,2,7,1,33333.33333
90000000,3800,5,3,2,1,1,23684.21053
32500000,1500,3,4,1,1,1,21666.66667
4950000,648,2,2,1,1,1,7638.888889
13000000,585,2,2,1,1,1,22222.22222
19600000,1290,2,2,1,1,1,15193.79845
120000000,4500,3,2,1,1,1,26666.66667
9500000,950,2,2,3,1,1,10000
35500000,787,2,2,1,1,2,45108.00508
22500000,1320,3,3,3,1,3,17045.45455
19000000,1233,2,2,1,1,1,15409.57015
13000000,765,2,2,1,1,1,16993.46405
17000000,1000,2,2,2,1,1,17000
14500000,545,2,2,1,1,1,26605.50459
28000000,800,2,2,3,1,1,35000
8150000,628,2,2,2,1,1,12977.70701
40000000,1248,2,2,2,1,1,32051.28205
90000000,2653,3,3,4,1,1,33923.85978
31000000,1350,3,2,5,1,1,22962.96296
17000000,1050,2,2,1,1,2,16190.47619
12500000,1600,3,3,1,1,1,7812.5
16000000,1026,2,2,1,1,7,15594.54191
24000000,1170,2,2,1,1,1,20512.82051
22500000,1050,2,2,1,1,1,21428.57143
9100000,650,2,2,2,1,1,14000
16000000,1500,2,2,1,1,1,10666.66667
10000000,640,2,2,4,1,1,15625
17000000,1030,2,2,3,1,1,16504.85437
38000000,930,2,2,1,1,1,40860.21505
11000000,535,2,2,1,1,1,20560.74766
13000000,900,2,2,1,1,1,14444.44444
12000000,750,2,2,1,1,1,16000
7500000,850,2,2,2,1,1,8823.529412
18000000,985,2,2,1,2,1,18274.11168
20000000,750,2,2,1,1,1,26666.66667
32500000,1675,3,3,1,1,3,19402.98507
16500000,648,2,2,1,2,1,25462.96296
7500000,765,2,2,1,1,1,9803.921569
40000000,1300,3,3,1,1,1,30769.23077
15000000,920,2,2,1,1,1,16304.34783
17000000,550,2,2,1,1,1,30909.09091
15000000,860,2,2,1,1,1,17441.86047
7000000,750,2,2,1,1,1,9333.333333
9900000,1250,3,3,3,1,1,7920
23500000,1130,3,3,1,1,1,20796.46018
90000000,1200,3,2,1,1,1,75000
14000000,1062,2,2,1,1,1,13182.6742
9600000,2645,3,3,1,1,2,3629.489603
27000000,1200,2,2,2,2,6,22500
60000000,2200,4,5,1,5,1,27272.72727
57500000,1605,3,3,1,1,1,35825.54517
51500000,1632,3,3,1,1,1,31556.37255
35000000,1640,3,3,1,1,1,21341.46341
85000000,3200,5,4,7,2,1,26562.5
27500000,1079,2,2,1,1,1,25486.56163
32500000,1800,3,3,1,1,3,18055.55556
29000000,1650,3,3,1,1,1,17575.75758
13800000,800,2,2,1,1,1,17250
16200000,975,2,2,1,1,1,16615.38462
39900000,1690,3,3,3,1,1,23609.46746
17200000,1150,2,2,1,1,1,14956.52174
15000000,800,2,2,1,1,1,18750
14200000,960,2,2,1,1,1,14791.66667
37500000,1600,3,3,1,1,2,23437.5
11000000,800,2,2,4,1,1,13750
18500000,850,2,2,1,1,1,21764.70588
25000000,1368,3,3,1,1,2,18274.8538
27900000,1670,4,3,1,1,1,16706.58683
8000000,940,2,2,1,2,1,8510.638298
15000000,1688,3,3,1,2,1,8886.255924
24100000,1416,4,4,3,3,6,17019.77401
13000000,825,2,2,1,1,2,15757.57576
27000000,786,2,2,3,1,1,34351.14504
25000000,2500,4,4,1,2,1,10000
17500000,850,2,2,1,1,1,20588.23529
15500000,800,2,2,1,1,1,19375
10500000,850,2,2,2,1,1,12352.94118
5000000,960,2,2,3,1,1,5208.333333
11000000,1200,3,2,1,1,1,9166.666667
22000000,668,2,2,1,1,1,32934.13174
21100000,1150,2,2,1,1,1,18347.82609
37500000,2000,3,3,1,2,1,18750
6800000,780,2,2,1,1,1,8717.948718
10300000,1035,2,2,1,1,1,9951.690821
11800000,800,2,2,1,1,1,14750
6600000,1050,2,2,1,1,1,6285.714286
11700000,800,2,2,1,1,1,14625
18800000,950,2,2,1,1,1,19789.47368
35000000,1065,2,2,1,1,1,32863.84977
18000000,900,2,2,1,1,2,20000
18500000,1350,2,4,1,1,1,13703.7037
17000000,970,2,2,1,1,1,17525.7732
8500000,1500,2,2,3,1,3,5666.666667
18000000,750,2,2,2,1,1,24000
18500000,1045,2,2,1,1,1,17703.34928
65000000,2600,6,6,1,1,1,25000
17000000,760,2,2,1,1,0,22368.42105
28000000,1490,3,3,3,1,1,18791.94631
4500000,930,2,2,1,1,1,4838.709677
5200000,865,2,2,1,1,1,6011.560694
14000000,750,2,2,1,1,1,18666.66667
41000000,1700,4,3,1,1,1,24117.64706
13500000,835,2,2,2,1,1,16167.66467
35000000,1200,3,2,1,1,1,29166.66667
36500000,1050,3,3,1,1,1,34761.90476
9500000,985,2,2,1,1,1,9644.670051
17000000,644,2,2,1,1,1,26397.51553
35000000,1300,3,2,1,1,1,26923.07692
27000000,1120,3,2,1,1,1,24107.14286
30000000,640,2,2,1,1,1,46875
8000000,1950,5,6,1,1,1,4102.564103
9800000,1070,2,2,5,1,2,9158.878505
15000000,852,2,2,1,1,1,17605.6338
6500000,880,2,2,3,1,1,7386.363636
27000000,1275,3,3,1,1,1,21176.47059
17000000,1031,2,2,1,1,1,16488.84578
17000000,1045,2,2,1,1,3,16267.94258
20500000,920,2,2,1,1,2,22282.6087
16000000,800,2,2,3,1,1,20000
7000000,890,2,2,1,1,1,7865.168539
6100000,700,2,2,1,1,1,8714.285714
20000000,1000,2,2,2,1,1,20000
47500000,1250,3,3,1,1,1,38000
56000000,1994,3,3,3,1,1,28084.25276
70000000,3000,6,5,2,1,1,23333.33333
45000000,1840,4,4,1,1,1,24456.52174
20000000,1200,2,2,1,1,3,16666.66667
35000000,1335,3,3,1,1,3,26217.22846
16500000,930,2,2,1,1,1,17741.93548
18000000,1100,2,3,1,1,1,16363.63636
16000000,950,2,2,1,1,1,16842.10526
18000000,1150,2,2,1,1,1,15652.17391
25000000,1050,3,2,1,1,0,23809.52381
10500000,660,6,2,1,1,1,15909.09091
14000000,825,2,2,6,10,1,16969.69697
7500000,850,2,2,3,1,1,8823.529412
18000000,1600,2,2,1,1,1,11250
7000000,675,2,2,1,1,1,10370.37037
22000000,950,2,2,1,1,1,23157.89474
65000000,2000,5,4,1,2,1,32500
35000000,2200,4,3,1,2,1,15909.09091
27500000,1060,3,3,1,1,1,25943.39623
16500000,820,2,2,1,1,1,20121.95122
17000000,649,2,2,1,1,1,26194.14484
18500000,623,2,2,1,1,1,29695.02408
7000000,1080,2,2,1,1,1,6481.481481
7000000,1000,2,2,2,1,1,7000
14500000,880,2,2,3,1,1,16477.27273
19500000,845,2,2,1,1,1,23076.92308
22000000,1300,3,2,1,1,1,16923.07692
17000000,560,2,2,1,1,1,30357.14286
40000000,1300,3,3,1,1,1,30769.23077
16500000,890,2,2,1,1,1,18539.32584
13500000,545,2,2,1,1,1,24770.6422
17500000,850,2,2,1,1,1,20588.23529
16500000,1660,3,3,1,1,1,9939.759036
20000000,1075,2,2,1,1,1,18604.65116
21500000,1150,2,2,1,1,1,18695.65217
35000000,854,2,3,1,1,1,40983.60656
10000000,910,2,2,1,1,1,10989.01099
24000000,1030,2,2,1,1,1,23300.97087
20000000,885,2,2,1,1,1,22598.87006
6500000,588,2,2,1,1,1,11054.42177
16000000,1092,2,2,3,1,1,14652.01465
22500000,1829,4,4,1,1,1,12301.80426
14000000,1010,2,2,4,1,2,13861.38614
79000000,1935,3,4,3,1,1,40826.87339
15000000,1535,3,3,5,1,1,9771.986971
24000000,1090,2,2,1,1,1,22018.34862
15000000,800,2,2,1,1,1,18750
25000000,1065,2,2,1,1,1,23474.1784
22500000,950,2,2,4,1,1,23684.21053
17500000,740,2,2,1,1,1,23648.64865
16500000,850,2,2,1,1,1,19411.76471
55000000,2030,4,4,1,1,1,27093.59606
20000000,1100,2,2,1,1,1,18181.81818
34500000,1200,3,2,1,1,1,28750
5500000,825,2,2,1,1,1,6666.666667
9500000,981,2,2,4,1,1,9683.995923
4500000,810,2,2,1,1,1,5555.555556
19000000,1079,2,2,1,1,1,17608.89713
5600000,1000,2,2,1,1,1,5600
9000000,880,2,2,4,1,1,10227.27273
7800000,628,2,2,1,1,1,12420.38217
40000000,1115,3,3,1,1,1,35874.43946
30000000,1000,2,2,1,1,1,30000
120000000,4000,4,2,2,4,1,30000
24500000,1490,3,2,1,1,4,16442.95302
7500000,604,2,2,1,1,1,12417.21854
18000000,1080,2,2,2,1,1,16666.66667
32500000,1200,2,2,2,1,1,27083.33333
30000000,1100,3,3,1,1,1,27272.72727
26000000,875,2,2,1,1,1,29714.28571
7500000,1060,2,2,3,1,1,7075.471698
6960000,870,2,3,1,1,1,8000
18800000,980,2,2,1,1,1,19183.67347
50000000,1800,4,3,1,3,1,27777.77778
57000000,1300,3,3,1,1,2,43846.15385
6500000,729,2,2,1,1,1,8916.323731
21000000,1300,3,2,1,1,2,16153.84615
22000000,1100,2,2,2,1,1,20000
21000000,886,3,2,1,1,1,23702.0316
36500000,1250,2,3,1,1,1,29200
33000000,1200,3,2,1,1,1,27500
7400000,875,2,2,4,1,1,8457.142857
20000000,830,2,2,1,1,1,24096.38554
5580000,935,2,2,1,1,1,5967.914439
17500000,1255,2,2,2,1,1,13944.22311
25000000,850,2,2,1,1,1,29411.76471
10800000,875,2,2,1,1,1,12342.85714
32500000,1620,3,3,1,1,1,20061.7284
23000000,6000,2,2,1,1,1,3833.333333
15500000,850,2,2,1,1,1,18235.29412
17500000,750,2,2,3,2,1,23333.33333
22000000,800,2,2,2,1,1,27500
25000000,1000,2,2,1,1,1,25000
7200000,750,2,2,1,1,1,9600
34000000,1050,3,4,4,1,1,32380.95238
4500000,915,2,2,1,1,1,4918.032787
23000000,1000,2,2,1,1,1,23000
90000000,3000,7,5,3,1,1,30000
17000000,750,2,2,1,1,1,22666.66667
32000000,980,3,2,4,1,1,32653.06122
21000000,780,2,2,2,1,1,26923.07692
11500000,520,2,2,1,1,1,22115.38462
4650000,1237,3,2,3,1,1,3759.094584
21000000,1270,3,3,1,2,1,16535.43307
45000000,1300,3,3,2,1,1,34615.38462
13000000,738,2,2,1,1,1,17615.17615
47500000,2345,4,4,3,1,1,20255.86354
37000000,800,2,2,1,1,1,46250
18500000,1150,3,2,1,1,1,16086.95652
18500000,675,2,2,1,1,1,27407.40741
45000000,2000,4,5,1,2,1,22500
14500000,808,2,2,2,1,2,17945.54455
61000000,2350,3,3,5,2,1,25957.44681
23500000,1850,4,4,1,1,1,12702.7027
16000000,1000,2,2,1,1,3,16000
22600000,1225,2,3,1,1,1,18448.97959
42500000,900,2,2,1,1,1,47222.22222
52500000,2050,3,3,5,1,1,25609.7561
16500000,685,2,2,1,1,1,24087.59124
33500000,1750,3,3,1,1,1,19142.85714
50000000,2000,3,3,3,1,1,25000
21700000,1100,2,2,1,1,1,19727.27273
15500000,1229,2,2,3,1,3,12611.87958
17000000,1050,2,2,2,2,2,16190.47619
25000000,1350,3,3,1,1,2,18518.51852
160000000,3200,4,5,5,6,2,50000
14000000,3500,2,3,1,2,1,4000
39000000,1400,3,3,3,1,3,27857.14286
34200000,1688,3,3,1,1,2,20260.66351
82500000,2500,4,4,2,1,2,33000
120000000,3800,5,5,1,4,1,31578.94737
12700000,1130,3,3,4,1,1,11238.93805
30000000,1120,3,3,1,1,4,26785.71429
19000000,870,2,2,1,1,1,21839.08046
57500000,1600,3,3,1,1,2,35937.5
23500000,1310,3,3,4,1,2,17938.9313
175000000,3250,3,3,1,1,3,53846.15385
14500000,1414,3,4,1,1,1,10254.59689
32000000,2280,3,3,3,1,4,14035.08772
13500000,750,2,2,1,1,1,18000
250000000,2546,4,5,1,1,1,98193.2443
3850000,1145,2,2,1,1,1,3362.445415
58500000,2150,3,3,2,1,2,27209.30233
47500000,2500,4,4,1,2,2,19000
7570000,890,2,2,4,1,2,8505.617978
19700000,959,2,2,1,1,1,20542.23149
32000000,1600,3,3,1,1,1,20000
75000000,1250,2,2,3,1,2,60000
3700000,710,2,2,1,1,1,5211.267606
77500000,2000,3,3,1,1,2,38750
19500000,1100,2,2,1,1,4,17727.27273
27500000,1120,2,3,3,1,2,24553.57143
31900000,1670,3,3,1,2,1,19101.79641
20000000,800,2,2,1,1,1,25000
3850000,770,2,2,1,1,1,5000
28200000,1575,3,3,5,1,1,17904.7619
8700000,774,2,2,2,1,2,11240.31008
19000000,1015,2,2,1,1,3,18719.21182
11000000,550,2,2,1,1,1,20000
55000000,1360,3,3,1,1,1,40441.17647
30000000,640,2,2,1,1,1,46875
8000000,1100,3,2,2,1,1,7272.727273
16800000,1045,2,2,4,1,1,16076.55502
8500000,773,2,2,2,1,1,10996.11902
16200000,1050,3,2,1,1,1,15428.57143
7500000,1045,2,2,1,1,1,7177.033493
50000000,1140,2,2,1,1,1,43859.64912
28000000,1400,3,3,1,1,1,20000
13500000,850,2,2,1,1,2,15882.35294
160000000,3200,6,6,7,4,1,50000
32000000,700,2,2,1,1,1,45714.28571
45000000,1350,3,3,1,1,1,33333.33333
10000000,940,2,2,2,1,1,10638.29787
15000000,1157,2,2,1,1,1,12964.56353
28500000,1267,3,3,3,1,2,22494.08051
32500000,1850,3,3,3,1,1,17567.56757
125000000,3800,4,4,1,2,1,32894.73684
31500000,2100,3,3,1,1,1,15000
13000000,581,2,2,1,1,2,22375.21515
13500000,810,2,2,1,2,1,16666.66667
60000000,1680,3,3,3,2,4,35714.28571
4200000,935,2,2,3,1,1,4491.97861
26500000,1100,3,2,1,1,1,24090.90909
22000000,795,2,2,1,1,2,27672.95597
21500000,1755,3,3,2,2,3,12250.71225
30000000,1000,3,2,3,1,1,30000
14500000,800,2,2,1,1,1,18125
21600000,1200,2,2,2,1,2,18000
24000000,1200,3,2,1,2,1,20000
7500000,850,2,2,4,1,1,8823.529412
20000000,1100,2,2,1,1,1,18181.81818
21000000,1100,2,2,1,1,1,19090.90909
7900000,730,2,2,4,1,1,10821.91781
28000000,1118,2,2,1,1,2,25044.72272
17500000,1400,4,2,1,1,1,12500
16000000,961,2,2,1,1,1,16649.32362
28000000,1346,3,3,1,1,1,20802.37741
9800000,1080,2,2,1,1,2,9074.074074
35000000,1650,3,3,1,2,2,21212.12121
40000000,1085,2,2,1,1,4,36866.35945
17000000,1500,4,3,1,1,1,11333.33333
32500000,935,2,3,1,1,1,34759.35829
18000000,1000,2,2,2,1,1,18000
6500000,600,2,2,1,1,1,10833.33333
14000000,750,2,2,1,1,1,18666.66667
27000000,1000,2,3,1,1,1,27000
42500000,1104,2,2,5,1,1,38496.37681
36000000,1550,2,2,1,1,6,23225.80645
12500000,650,2,2,2,1,1,19230.76923
17000000,1050,3,2,1,1,2,16190.47619
29000000,1665,3,3,4,1,2,17417.41742
7500000,1100,2,2,4,1,2,6818.181818
22500000,750,2,2,1,1,1,30000
57500000,3000,5,5,1,1,1,19166.66667
17500000,849,2,2,1,1,1,20612.48528
15000000,550,2,2,1,1,1,27272.72727
29500000,1456,3,3,1,1,2,20260.98901
27000000,1539,3,3,1,1,2,17543.85965
12000000,975,2,2,3,1,1,12307.69231
15300000,810,2,2,2,1,2,18888.88889
18500000,745,2,2,1,1,2,24832.21477
12800000,780,2,2,1,1,1,16410.25641
8500000,1050,2,2,2,1,1,8095.238095
31500000,1180,2,2,1,1,2,26694.91525
21000000,1115,3,3,1,1,1,18834.08072
13000000,900,2,3,1,1,1,14444.44444
4800000,835,2,2,1,1,1,5748.502994
17500000,1175,3,2,1,1,1,14893.61702
16500000,909,2,2,1,1,1,18151.81518
24500000,1000,2,2,1,1,1,24500
71000000,3959,4,4,4,3,6,17933.82167
40000000,2300,4,4,1,2,7,17391.30435
20000000,800,2,2,1,1,1,25000
6000000,1050,2,2,1,1,1,5714.285714
19000000,1020,2,2,2,1,1,18627.45098
13000000,945,2,2,3,1,1,13756.61376
12000000,1000,2,2,1,1,1,12000
16500000,960,2,2,3,1,1,17187.5
4300000,830,2,2,2,1,1,5180.722892
12500000,570,3,2,1,1,1,21929.82456
17500000,614,2,2,1,1,1,28501.62866
4800000,825,3,2,1,1,1,5818.181818
22500000,1000,2,2,4,1,1,22500
17000000,700,3,2,1,1,1,24285.71429
32000000,970,3,2,1,1,1,32989.69072
42500000,2000,3,3,1,2,1,21250
30000000,1165,3,3,3,2,1,25751.07296
15200000,860,2,2,1,1,1,17674.4186
17000000,650,2,2,1,1,1,26153.84615
19200000,1940,3,3,1,1,1,9896.907216
22000000,790,2,2,1,1,2,27848.10127
5670000,900,2,2,1,1,1,6300
4450000,2000,5,5,2,1,1,2225
32500000,1350,3,3,1,1,1,24074.07407
13000000,820,2,2,1,1,1,15853.65854
18000000,1150,2,2,1,1,1,15652.17391
16500000,700,2,2,1,1,1,23571.42857
9000000,792,2,2,1,1,1,11363.63636
10600000,1000,2,2,4,1,2,10600
19500000,1350,2,2,1,1,1,14444.44444
10000000,2400,2,2,1,1,1,4166.666667
3500000,560,2,2,1,1,1,6250
27500000,1089,2,2,1,1,1,25252.52525
7000000,900,2,2,1,1,1,7777.777778
48000000,1900,3,3,1,1,1,25263.15789
20000000,663,2,2,1,1,1,30165.91252
12600000,1008,2,2,1,1,1,12500
25000000,967,2,2,1,1,1,25853.15408
27900000,1705,3,3,2,2,1,16363.63636
5100000,787,2,2,1,1,1,6480.304956
5100000,940,2,2,2,1,1,5425.531915
48500000,750,2,2,1,2,1,64666.66667
41900000,959,2,2,1,2,1,43691.34515
15100000,825,2,2,1,1,1,18303.0303
5500000,1250,3,2,1,1,1,4400
34000000,1150,3,4,4,1,1,29565.21739
18000000,1080,2,2,1,1,1,16666.66667
4500000,940,2,2,1,1,1,4787.234043
17500000,745,2,2,1,1,1,23489.93289
13500000,935,2,2,1,1,1,14438.50267
15200000,1035,2,2,2,1,1,14685.99034
8500000,882,2,2,3,1,1,9637.188209
135000000,1725,4,3,2,2,1,78260.86957
21000000,700,3,2,1,1,1,30000
19000000,890,2,2,1,1,2,21348.31461
23000000,1660,3,3,5,1,2,13855.42169
21000000,900,2,2,1,2,0,23333.33333
16000000,858,2,2,1,1,1,18648.01865
6300000,785,2,2,2,1,1,8025.477707
27500000,1500,3,3,1,2,4,18333.33333
65000000,943,2,2,1,1,1,68928.95016
21000000,1160,4,4,1,1,1,18103.44828
22500000,1330,2,2,1,1,1,16917.29323
5800000,965,2,2,1,1,1,6010.362694
9000000,945,2,2,1,1,1,9523.809524
4600000,900,2,2,1,1,1,5111.111111
8500000,920,2,2,3,1,1,9239.130435
34000000,1200,2,2,4,1,2,28333.33333
14000000,1425,3,3,1,1,1,9824.561404
16000000,925,2,2,1,1,1,17297.2973
18500000,1050,2,2,1,1,1,17619.04762
9000000,1100,2,3,1,1,1,8181.818182
25000000,980,2,2,1,1,1,25510.20408
105000000,2170,4,3,4,1,3,48387.09677
9100000,850,2,2,1,1,1,10705.88235
12700000,770,2,2,1,1,1,16493.50649
